PID,RESPONSE,RT,STIM,GROUP,PICNOS1,PICNOS2,MATCH,ORTN1,ORTN2,PICID1,PICID2,DAY,SESSION
14,2,1337,39,1,5,6,1,2,3,4,4,5,2
14,2,942,40,1,22,17,2,1,2,34,29,5,2
14,2,1147,41,3,65,87,2,2,3,9,23,5,2
14,1,1049,42,3,73,74,1,1,2,18,18,5,2
14,2,1065,43,3,63,65,2,3,2,3,9,5,2
14,2,1113,44,3,87,76,2,3,1,23,19,5,2
14,1,1576,45,3,88,89,1,1,2,36,36,5,2
14,2,1339,46,3,67,68,1,1,2,10,10,5,2
14,2,1027,47,3,77,70,2,2,1,19,16,5,2
14,2,956,48,3,71,63,2,2,3,16,3,5,2
14,1,1222,49,3,82,83,1,1,2,22,22,5,2
14,1,691,50,3,81,80,1,3,2,21,21,5,2
14,1,764,51,4,104,105,1,2,3,15,15,5,2
14,2,925,52,4,120,112,2,3,1,35,30,5,2
14,2,1057,53,4,115,99,2,1,3,31,7,5,2
14,2,926,54,4,109,119,2,1,2,28,35,5,2
14,1,857,55,4,95,96,1,2,3,6,6,5,2
14,1,635,56,4,108,106,1,3,1,25,25,5,2
14,1,929,57,4,92,91,1,2,1,1,1,5,2
14,1,1568,58,4,102,100,1,3,1,14,14,5,2
14,1,1201,59,4,112,111,2,1,3,30,28,5,2
14,2,780,60,4,97,117,2,1,3,7,31,5,2
14,1,1110,61,2,52,53,1,1,2,33,33,5,2
14,1,1692,62,2,58,59,1,1,2,39,39,5,2
14,1,855,63,2,41,40,1,2,1,17,17,5,2
14,1,1777,64,2,36,35,1,3,2,8,8,5,2
14,2,1072,65,2,55,48,2,1,3,37,26,5,2
14,2,1308,66,2,51,31,2,3,1,27,5,5,2
14,2,1305,67,2,47,55,2,2,1,26,37,5,2
14,2,674,68,2,37,51,2,1,3,11,27,5,2
14,2,592,69,2,44,45,1,2,3,20,20,5,2
14,2,683,70,2,33,38,2,3,2,5,11,5,2
14,1,690,71,1,19,21,1,1,3,32,32,5,2
14,2,652,72,1,11,25,2,2,1,13,38,5,2
14,2,728,73,1,25,11,2,1,2,38,13,5,2
14,2,698,74,1,23,24,1,2,3,34,34,5,2
14,1,539,75,1,13,14,1,1,2,24,24,5,2
14,1,801,76,1,17,16,1,2,1,29,29,5,2
14,1,754,77,1,9,7,1,3,1,12,12,5,2
14,2,658,78,1,1,30,2,1,3,2,40,5,2
14,2,547,79,1,6,1,2,3,1,4,2,5,2
14,2,604,80,1,30,5,2,3,2,40,4,5,2
15,2,1382,1,2,36,31,2,3,1,8,5,5,2
15,2,1628,2,2,52,54,1,1,3,33,33,5,2
15,2,1047,3,2,51,35,2,3,2,27,8,5,2
15,1,1026,4,2,37,38,1,1,2,11,11,5,2
15,2,1041,5,2,32,40,2,2,1,5,17,5,2
15,2,950,6,2,43,51,2,1,3,20,27,5,2
15,1,2060,7,2,60,59,1,3,2,39,39,5,2
15,1,1624,8,2,46,47,1,1,2,26,26,5,2
15,1,1133,9,2,56,57,1,2,3,37,37,5,2
15,2,898,10,2,41,45,2,2,3,17,20,5,2
15,1,1429,11,4,100,101,1,1,2,14,14,5,2
15,1,1348,12,4,110,109,1,2,1,28,28,5,2
15,2,1034,13,4,103,113,2,1,2,15,30,5,2
15,1,1283,14,4,120,119,1,3,2,35,35,5,2
15,2,928,15,4,97,95,2,1,2,7,6,5,2
15,1,927,16,4,106,108,1,1,3,25,25,5,2
15,2,1312,17,4,114,104,2,3,2,30,15,5,2
15,1,963,18,4,116,115,1,2,1,31,31,5,2
15,2,1033,19,4,96,91,2,3,1,6,1,5,2
15,2,1042,20,4,92,99,2,2,3,1,7,5,2
15,2,788,21,2,53,60,2,2,3,33,39,5,2
15,2,962,22,2,40,41,1,1,2,17,17,5,2
15,2,921,23,2,46,33,2,1,3,26,5,5,2
15,1,914,24,2,36,34,1,3,1,8,8,5,2
15,2,985,25,2,45,53,2,3,2,20,33,5,2
15,1,1050,26,2,39,37,1,3,1,11,11,5,2
15,1,881,27,2,50,51,1,2,3,27,27,5,2
15,1,1657,28,2,59,48,2,2,3,39,26,5,2
15,1,833,29,2,55,56,1,1,2,37,37,5,2
15,2,882,30,2,31,45,2,1,3,5,20,5,2
15,1,1352,31,3,70,72,1,1,3,16,16,5,2
15,1,1200,32,3,81,79,1,3,1,21,21,5,2
15,2,1017,33,3,67,68,1,1,2,10,10,5,2
15,2,1488,34,3,89,64,2,2,1,36,9,5,2
15,2,730,35,3,73,84,2,1,3,18,22,5,2
15,2,774,36,3,77,75,2,2,3,19,18,5,2
15,1,1349,37,3,85,86,1,1,2,23,23,5,2
15,2,1500,38,3,84,77,2,3,2,22,19,5,2
15,2,1153,39,3,65,88,2,2,1,9,36,5,2
15,1,1682,40,3,63,61,1,3,1,3,3,5,2
15,1,982,41,1,5,4,1,2,1,4,4,5,2
15,2,1160,42,1,30,16,2,3,1,40,29,5,2
15,1,1343,43,1,2,3,1,2,3,2,2,5,2
15,2,999,44,1,22,9,2,1,3,34,12,5,2
15,1,1152,45,1,13,14,1,1,2,24,24,5,2
15,1,1105,46,1,11,12,1,2,3,13,13,5,2
15,2,882,47,1,7,24,2,1,3,12,34,5,2
15,2,1008,48,1,27,29,2,3,2,38,40,5,2
15,2,997,49,1,18,25,2,3,1,29,38,5,2
15,1,1115,50,1,19,21,1,1,3,32,32,5,2
15,2,1744,51,4,112,104,2,1,2,30,15,5,2
15,2,1261,52,4,93,112,2,3,1,1,30,5,2
15,1,1290,53,4,116,117,1,2,3,31,31,5,2
15,2,719,54,4,106,93,2,1,3,25,1,5,2
15,1,965,55,4,120,118,1,3,1,35,35,5,2
15,2,953,56,4,94,95,1,1,2,6,6,5,2
15,2,1022,57,4,101,106,2,2,1,14,25,5,2
15,1,1334,58,4,110,111,1,2,3,28,28,5,2
15,2,837,59,4,103,102,2,1,3,15,14,5,2
15,1,1161,60,4,99,97,1,3,1,7,7,5,2
15,2,1482,61,1,4,6,1,1,3,4,4,5,2
15,1,909,62,1,15,14,1,3,2,24,24,5,2
15,2,721,63,1,19,9,2,1,3,32,12,5,2
15,2,927,64,1,12,25,2,3,1,13,38,5,2
15,1,879,65,1,22,23,1,1,2,34,34,5,2
15,2,806,66,1,18,16,1,3,1,29,29,5,2
15,2,928,67,1,25,20,2,1,2,38,32,5,2
15,2,751,68,1,8,1,2,2,1,12,2,5,2
15,2,894,69,1,2,10,2,2,1,2,13,5,2
15,1,1033,70,1,29,30,1,2,3,40,40,5,2
15,1,1210,71,3,83,82,1,2,1,22,22,5,2
15,2,832,72,3,87,79,2,3,1,23,21,5,2
15,2,1137,73,3,66,64,1,3,1,9,9,5,2
15,2,778,74,3,88,75,2,1,3,36,18,5,2
15,2,936,75,3,67,90,2,1,3,10,36,5,2
15,2,1228,76,3,61,62,1,1,2,3,3,5,2
15,1,1004,77,3,77,76,1,2,1,19,19,5,2
15,2,826,78,3,75,85,2,3,1,18,23,5,2
15,2,779,79,3,79,69,2,1,3,21,10,5,2
15,1,1756,80,3,71,72,1,2,3,16,16,5,2
16,2,1863,1,2,56,33,2,2,3,37,5,5,2
16,2,1238,2,2,37,57,2,1,3,11,37,5,2
16,2,1185,3,2,47,46,1,2,1,26,26,5,2
16,1,975,4,2,43,44,1,1,2,20,20,5,2
16,1,999,5,2,51,50,1,3,2,27,27,5,2
16,2,1917,6,2,40,59,2,1,2,17,39,5,2
16,2,1553,7,2,33,38,2,3,2,5,11,5,2
16,2,1436,10,2,59,42,2,2,3,39,17,5,2
16,2,2291,11,4,106,108,1,1,3,25,25,5,2
16,2,1259,12,4,96,116,2,3,2,6,31,5,2
16,1,1230,13,4,92,91,1,2,1,1,1,5,2
16,2,1067,14,4,109,111,1,1,3,28,28,5,2
16,1,1917,15,4,100,101,1,1,2,14,14,5,2
16,2,851,16,4,114,95,2,3,2,30,6,5,2
16,2,1128,17,4,105,97,2,3,1,15,7,5,2
16,1,1150,18,4,115,105,2,1,3,31,15,5,2
16,2,1300,19,4,98,114,2,2,3,7,30,5,2
16,1,817,20,4,119,118,1,2,1,35,35,5,2
16,2,1791,21,3,69,85,2,3,1,10,23,5,2
16,1,1401,22,3,82,83,1,1,2,22,22,5,2
16,1,1296,24,3,74,73,1,2,1,18,18,5,2
16,2,1520,25,3,72,76,2,3,1,16,19,5,2
16,2,1581,26,3,64,66,1,1,3,9,9,5,2
16,1,1175,27,3,62,61,1,2,1,3,3,5,2
16,2,1850,28,3,85,89,2,1,2,23,36,5,2
16,2,1245,29,3,88,69,2,1,3,36,10,5,2
16,2,1771,30,3,78,71,2,3,2,19,16,5,2
16,1,1184,31,1,25,27,1,1,3,38,38,5,2
16,2,1682,35,1,7,8,1,1,2,12,12,5,2
16,2,1362,36,1,15,1,2,3,1,24,2,5,2
16,1,1557,37,1,4,11,2,1,2,4,13,5,2
16,1,1583,38,1,20,19,1,2,1,32,32,5,2
16,2,1500,39,1,28,6,2,1,3,40,4,5,2
16,1,1267,40,1,24,22,1,3,1,34,34,5,2
16,1,1372,41,2,59,60,1,2,3,39,39,5,2
16,2,1688,42,2,54,31,2,3,1,33,5,5,2
16,2,882,43,2,39,49,2,3,1,11,27,5,2
16,1,1736,44,2,41,42,1,2,3,17,17,5,2
16,1,1083,45,2,55,57,1,1,3,37,37,5,2
16,1,1551,46,2,36,34,1,3,1,8,8,5,2
16,1,1226,47,2,49,53,2,1,2,27,33,5,2
16,2,1913,48,2,32,43,2,2,1,5,20,5,2
16,2,1491,49,2,43,39,2,1,3,20,11,5,2
16,2,2423,50,2,46,48,1,1,3,26,26,5,2
16,1,1546,51,3,86,87,1,2,3,23,23,5,2
16,2,2020,52,3,84,77,2,3,2,22,19,5,2
16,2,1021,53,3,72,79,2,3,1,16,21,5,2
16,2,1531,54,3,61,62,1,1,2,3,3,5,2
16,2,1743,56,3,67,68,1,1,2,10,10,5,2
16,1,1455,57,3,64,65,1,1,2,9,9,5,2
16,2,937,58,3,77,88,2,2,1,19,36,5,2
16,2,1841,59,3,89,82,2,2,1,36,22,5,2
16,1,1901,60,3,75,73,1,3,1,18,18,5,2
16,2,2406,61,4,97,102,2,1,3,7,14,5,2
16,1,1259,62,4,103,104,1,1,2,15,15,5,2
16,2,1223,63,4,107,118,2,2,1,25,35,5,2
16,2,980,64,4,101,94,2,2,1,14,6,5,2
16,2,1461,66,4,110,111,1,2,3,28,28,5,2
16,2,1926,67,4,96,97,2,3,1,6,7,5,2
16,2,1142,68,4,120,106,2,3,1,35,25,5,2
16,2,2007,69,4,112,113,1,1,2,30,30,5,2
16,1,1094,70,4,115,117,1,1,3,31,31,5,2
16,2,2443,72,1,13,15,1,1,3,24,24,5,2
16,1,1690,73,1,23,3,2,2,3,34,2,5,2
16,2,895,74,1,1,8,2,1,2,2,12,5,2
16,1,1635,75,1,4,6,1,1,3,4,4,5,2
16,2,2065,76,1,12,17,2,3,2,13,29,5,2
16,2,2058,77,1,7,24,2,1,3,12,34,5,2
16,1,1615,78,1,21,20,1,3,2,32,32,5,2
16,1,1237,79,1,17,12,2,2,3,29,13,5,2
16,1,1715,80,1,30,28,1,3,1,40,40,5,2
18,2,1096,1,4,118,92,2,1,2,35,1,5,2
18,1,1041,2,4,105,103,1,3,1,15,15,5,2
18,1,1136,3,4,116,115,1,2,1,31,31,5,2
18,2,1531,4,4,114,113,1,3,2,30,30,5,2
18,2,1012,5,4,91,111,2,1,3,1,28,5,2
18,2,816,6,4,109,101,2,1,2,28,14,5,2
18,2,885,7,4,100,99,2,1,3,14,7,5,2
18,1,646,8,4,107,108,1,2,3,25,25,5,2
18,2,905,9,4,99,118,2,3,1,7,35,5,2
18,1,711,10,4,95,94,1,2,1,6,6,5,2
18,2,756,11,1,6,13,2,3,1,4,24,5,2
18,2,717,12,1,16,26,2,1,2,29,38,5,2
18,2,791,13,1,13,5,2,1,2,24,4,5,2
18,2,732,14,1,20,19,1,2,1,32,32,5,2
18,2,1270,15,1,27,10,2,3,1,38,13,5,2
18,2,1244,16,1,10,18,2,1,3,13,29,5,2
18,1,994,17,1,3,1,1,3,1,2,2,5,2
18,1,908,18,1,23,24,1,2,3,34,34,5,2
18,1,848,19,1,7,9,1,1,3,12,12,5,2
18,1,987,20,1,29,30,1,2,3,40,40,5,2
18,1,1420,21,2,59,60,1,2,3,39,39,5,2
18,2,1059,22,2,46,44,2,1,2,26,20,5,2
18,2,828,23,2,37,33,2,1,3,11,5,5,2
18,2,713,24,2,42,38,2,3,2,17,11,5,2
18,2,1210,25,2,45,47,2,3,2,20,26,5,2
18,1,779,26,2,57,56,1,3,2,37,37,5,2
18,2,935,27,2,32,40,2,2,1,5,17,5,2
18,1,1509,28,2,52,54,1,1,3,33,33,5,2
18,1,677,29,2,49,50,1,1,2,27,27,5,2
18,1,926,30,2,35,34,1,2,1,8,8,5,2
18,1,870,31,3,82,83,1,1,2,22,22,5,2
18,2,751,32,3,81,67,2,3,1,21,10,5,2
18,1,1268,33,3,62,61,1,2,1,3,3,5,2
18,2,743,34,3,74,76,2,2,1,18,19,5,2
18,2,706,35,3,88,80,2,1,2,36,21,5,2
18,2,1033,36,3,67,74,2,1,2,10,18,5,2
18,1,845,37,3,87,85,1,3,1,23,23,5,2
18,1,1077,38,3,65,64,1,2,1,9,9,5,2
18,1,896,39,3,70,72,1,1,3,16,16,5,2
18,2,634,40,3,78,89,2,3,2,19,36,5,2
18,2,1661,41,4,111,98,2,3,2,28,7,5,2
18,1,780,42,4,105,104,1,3,2,15,15,5,2
18,2,1297,43,4,114,113,1,3,2,30,30,5,2
18,1,827,44,4,92,91,1,2,1,1,1,5,2
18,2,774,45,4,95,108,2,2,3,6,25,5,2
18,2,841,46,4,106,96,2,1,3,25,6,5,2
18,2,1519,47,4,97,102,2,1,3,7,14,5,2
18,1,900,48,4,115,116,1,1,2,31,31,5,2
18,1,1269,49,4,118,120,1,1,3,35,35,5,2
18,2,919,50,4,101,109,2,2,1,14,28,5,2
18,1,881,51,1,15,14,1,3,2,24,24,5,2
18,2,679,52,1,6,19,2,3,1,4,32,5,2
18,2,1668,53,1,25,26,1,1,2,38,38,5,2
18,2,984,54,1,2,30,2,2,3,2,40,5,2
18,2,1810,55,1,29,6,2,2,3,40,4,5,2
18,2,1071,56,1,8,9,1,2,3,12,12,5,2
18,1,1104,57,1,10,11,1,1,2,13,13,5,2
18,2,736,58,1,18,2,2,3,2,29,2,5,2
18,1,1000,59,1,22,24,1,1,3,34,34,5,2
18,2,826,60,1,19,18,2,1,3,32,29,5,2
18,2,1048,61,3,76,72,2,1,3,19,16,5,2
18,1,1555,62,3,69,67,1,3,1,10,10,5,2
18,1,930,63,3,63,61,1,3,1,3,3,5,2
18,2,674,64,3,74,64,2,2,1,18,9,5,2
18,1,694,66,3,79,81,1,1,3,21,21,5,2
18,1,818,67,3,86,87,1,2,3,23,23,5,2
18,2,652,68,3,83,73,2,2,1,22,18,5,2
18,1,622,69,3,88,89,1,1,2,36,36,5,2
18,2,1477,70,3,72,82,2,3,1,16,22,5,2
18,1,648,71,2,55,56,1,1,2,37,37,5,2
18,2,890,72,2,31,50,2,1,2,5,27,5,2
18,1,897,73,2,49,41,2,1,2,27,17,5,2
18,2,650,74,2,54,31,2,3,1,33,5,5,2
18,2,767,75,2,47,46,1,2,1,26,26,5,2
18,1,1161,76,2,34,35,1,1,2,8,8,5,2
18,1,1010,77,2,60,58,1,3,1,39,39,5,2
18,2,827,78,2,38,54,2,2,3,11,33,5,2
18,2,759,79,2,41,37,2,2,1,17,11,5,2
18,2,882,80,2,45,44,1,3,2,20,20,5,2
19,1,1715,1,2,58,60,1,1,3,39,39,5,2
19,1,1535,2,2,40,41,1,1,2,17,17,5,2
19,2,1333,3,2,51,46,2,3,1,27,26,5,2
19,2,1090,4,2,54,53,1,3,2,33,33,5,2
19,2,660,5,2,36,44,2,3,2,8,20,5,2
19,1,1999,6,2,55,56,1,1,2,37,37,5,2
19,2,1456,7,2,37,50,2,1,2,11,27,5,2
19,1,2128,8,2,32,33,1,2,3,5,5,5,2
19,2,1201,9,2,47,36,2,2,3,26,8,5,2
19,2,994,10,2,44,39,2,2,3,20,11,5,2
19,1,1472,11,1,1,2,1,1,2,2,2,5,2
19,2,865,12,1,4,15,2,1,3,4,24,5,2
19,2,1905,13,1,10,6,2,1,3,13,4,5,2
19,2,886,14,1,13,11,2,1,2,24,13,5,2
19,2,1057,15,1,8,9,1,2,3,12,12,5,2
19,2,792,16,1,24,29,2,3,2,34,40,5,2
19,2,1239,17,1,18,16,1,3,1,29,29,5,2
19,2,940,18,1,30,23,2,3,2,40,34,5,2
19,2,2193,19,1,26,25,1,2,1,38,38,5,2
19,2,1297,20,1,20,19,1,2,1,32,32,5,2
19,1,1399,21,3,77,76,1,2,1,19,19,5,2
19,2,1319,22,3,70,84,2,1,3,16,22,5,2
19,2,1209,23,3,84,64,2,3,1,22,9,5,2
19,1,1382,24,3,79,81,1,1,3,21,21,5,2
19,2,1822,25,3,69,67,1,3,1,10,10,5,2
19,1,2263,26,3,88,89,1,1,2,36,36,5,2
19,2,974,27,3,74,61,2,2,1,18,3,5,2
19,1,855,28,3,86,87,1,2,3,23,23,5,2
19,2,1133,29,3,66,71,2,3,2,9,16,5,2
19,2,1635,30,3,61,74,2,1,2,3,18,5,2
19,2,968,31,2,38,31,2,2,1,11,5,5,2
19,2,1829,32,2,57,50,2,3,2,37,27,5,2
19,2,988,33,2,52,54,1,1,3,33,33,5,2
19,2,928,34,2,47,37,2,2,1,26,11,5,2
19,2,1006,35,2,40,42,1,1,3,17,17,5,2
19,2,1013,36,2,32,48,2,2,3,5,26,5,2
19,1,1377,37,2,60,58,1,3,1,39,39,5,2
19,2,2193,38,2,34,35,1,1,2,8,8,5,2
19,2,1763,39,2,49,56,2,1,2,27,37,5,2
19,2,1071,40,2,45,44,1,3,2,20,20,5,2
19,2,1284,41,3,76,69,2,1,3,19,10,5,2
19,1,1348,42,3,71,72,1,2,3,16,16,5,2
19,2,1559,43,3,79,78,2,1,3,21,19,5,2
19,1,1202,44,3,62,63,1,2,3,3,3,5,2
19,2,964,45,3,90,73,2,3,1,36,18,5,2
19,2,2033,46,3,75,88,2,3,1,18,36,5,2
19,2,1306,47,3,86,85,1,2,1,23,23,5,2
19,1,2162,48,3,84,82,1,3,1,22,22,5,2
19,2,795,49,3,67,81,2,1,3,10,21,5,2
19,2,1059,50,3,64,66,1,1,3,9,9,5,2
19,2,1000,51,4,96,104,2,3,2,6,15,5,2
19,2,1376,52,4,99,119,2,3,2,7,35,5,2
19,2,883,53,4,115,96,2,1,3,31,6,5,2
19,1,1604,54,4,112,114,1,1,3,30,30,5,2
19,1,1805,55,4,92,93,1,2,3,1,1,5,2
19,1,900,56,4,107,108,1,2,3,25,25,5,2
19,2,2258,57,4,111,109,1,3,1,28,28,5,2
19,2,1014,60,4,118,116,2,1,2,35,31,5,2
19,2,1701,61,1,4,6,1,1,3,4,4,5,2
19,2,960,62,1,15,7,2,3,1,24,12,5,2
19,1,1009,63,1,1,2,1,1,2,2,2,5,2
19,2,727,64,1,21,20,1,3,2,32,32,5,2
19,2,823,65,1,7,14,2,1,2,12,24,5,2
19,2,1096,66,1,23,24,1,2,3,34,34,5,2
19,2,964,67,1,25,30,2,1,3,38,40,5,2
19,2,1986,68,1,12,11,1,3,2,13,13,5,2
19,2,1544,69,1,17,27,2,2,3,29,38,5,2
19,2,962,70,1,29,16,2,2,1,40,29,5,2
19,2,1015,71,4,119,91,2,2,1,35,1,5,2
19,1,1889,72,4,109,117,2,1,3,28,31,5,2
19,2,1015,73,4,117,113,2,3,2,31,30,5,2
19,1,1473,74,4,98,97,1,2,1,7,7,5,2
19,2,967,75,4,112,119,2,1,2,30,35,5,2
19,1,908,76,4,108,106,1,3,1,25,25,5,2
19,2,1126,77,4,91,110,2,1,2,1,28,5,2
19,1,2037,78,4,102,100,1,3,1,14,14,5,2
19,1,1362,79,4,94,95,1,1,2,6,6,5,2
19,2,2007,80,4,104,103,1,2,1,15,15,5,2
20,1,1515,1,3,90,89,1,3,2,36,36,5,2
20,2,1409,2,3,68,64,2,2,1,10,9,5,2
20,1,728,3,3,87,86,1,3,2,23,23,5,2
20,1,1055,4,3,77,76,1,2,1,19,19,5,2
20,1,1251,5,3,82,84,1,1,3,22,22,5,2
20,2,993,6,3,79,69,2,1,3,21,10,5,2
20,2,921,7,3,63,79,2,3,1,3,21,5,2
20,2,802,8,3,65,75,2,2,3,9,18,5,2
20,2,808,9,3,73,63,2,1,3,18,3,5,2
20,1,783,10,3,70,71,1,1,2,16,16,5,2
20,2,635,11,1,13,17,2,1,2,24,29,5,2
20,1,922,12,1,23,22,1,2,1,34,34,5,2
20,1,731,13,1,21,19,1,3,1,32,32,5,2
20,1,894,16,1,8,7,1,2,1,12,12,5,2
20,2,837,17,1,11,15,2,2,3,13,24,5,2
20,1,883,18,1,4,5,1,1,2,4,4,5,2
20,2,1102,19,1,25,3,2,1,3,38,2,5,2
20,2,1040,20,1,18,10,2,3,1,29,13,5,2
20,2,847,21,4,94,105,2,1,3,6,15,5,2
20,2,757,22,4,117,91,2,3,1,31,1,5,2
20,2,609,23,4,114,113,1,3,2,30,30,5,2
20,1,908,24,4,106,108,1,1,3,25,25,5,2
20,1,734,25,4,119,120,1,2,3,35,35,5,2
20,1,958,26,4,100,101,1,1,2,14,14,5,2
20,2,928,27,4,97,96,2,1,3,7,6,5,2
20,2,1084,28,4,92,97,2,2,1,1,7,5,2
20,2,1325,29,4,104,117,2,2,3,15,31,5,2
20,2,1254,30,4,111,109,1,3,1,28,28,5,2
20,1,1386,31,2,60,58,1,3,1,39,39,5,2
20,1,973,32,2,44,52,2,2,1,20,33,5,2
20,1,1329,33,2,56,57,1,2,3,37,37,5,2
20,1,798,34,2,38,39,1,2,3,11,11,5,2
20,2,1011,35,2,46,47,1,1,2,26,26,5,2
20,2,1085,36,2,34,32,2,1,2,8,5,5,2
20,2,1004,37,2,33,34,2,3,1,5,8,5,2
20,1,1101,38,2,42,41,1,3,2,17,17,5,2
20,2,1124,39,2,49,44,2,1,2,27,20,5,2
20,2,981,40,2,52,51,2,1,3,33,27,5,2
20,1,955,41,1,1,2,1,1,2,2,2,5,2
20,1,779,42,1,7,8,1,1,2,12,12,5,2
20,2,899,43,1,6,26,2,3,2,4,38,5,2
20,2,1111,44,1,18,4,2,3,1,29,4,5,2
20,1,658,45,1,19,21,1,1,3,32,32,5,2
20,1,701,46,1,29,28,1,2,1,40,40,5,2
20,2,688,47,1,26,15,2,2,3,38,24,5,2
20,1,1141,48,1,11,10,1,2,1,13,13,5,2
20,2,873,49,1,24,16,2,3,1,34,29,5,2
20,2,1134,50,1,13,24,2,1,3,24,34,5,2
20,1,742,51,2,40,41,1,1,2,17,17,5,2
20,2,784,52,2,52,54,1,1,3,33,33,5,2
20,2,1084,53,2,46,44,2,1,2,26,20,5,2
20,2,1220,54,2,35,48,2,2,3,8,26,5,2
20,2,878,55,2,56,36,2,2,3,37,8,5,2
20,1,1528,56,2,49,50,1,1,2,27,27,5,2
20,1,651,57,2,38,39,1,2,3,11,11,5,2
20,2,853,58,2,45,59,2,3,2,20,39,5,2
20,2,946,59,2,60,56,2,3,2,39,37,5,2
20,1,1117,60,2,33,32,1,3,2,5,5,5,2
20,2,1574,61,4,111,109,1,3,1,28,28,5,2
20,2,711,62,4,92,106,2,2,1,1,25,5,2
20,1,971,63,4,97,99,1,1,3,7,7,5,2
20,1,1128,64,4,113,112,1,2,1,30,30,5,2
20,2,724,65,4,104,102,2,2,3,15,14,5,2
20,2,743,67,4,120,91,2,3,1,35,1,5,2
20,1,1545,68,4,106,105,2,1,3,25,15,5,2
20,2,1718,69,4,102,119,2,3,2,14,35,5,2
20,1,1239,70,4,115,116,1,1,2,31,31,5,2
20,2,1034,71,3,78,70,2,3,1,19,16,5,2
20,1,1084,72,3,64,66,1,1,3,9,9,5,2
20,2,835,73,3,67,81,2,1,3,10,21,5,2
20,1,722,74,3,87,86,1,3,2,23,23,5,2
20,2,776,75,3,71,61,2,2,1,16,3,5,2
20,2,832,76,3,61,78,2,1,3,3,19,5,2
20,2,733,77,3,79,69,2,1,3,21,10,5,2
20,1,850,78,3,83,82,1,2,1,22,22,5,2
20,1,715,79,3,90,89,1,3,2,36,36,5,2
20,1,873,80,3,74,75,1,2,3,18,18,5,2
