PID,RESPONSE,RT,STIM,GROUP,PICNOS1,PICNOS2,MATCH,ORTN1,ORTN2,PICID1,PICID2,DAY,SESSION
14,1,891,32,3,73,75,1,1,3,18,18,1,1
14,2,938,33,3,62,78,2,2,3,3,19,1,1
14,1,1430,34,3,85,86,1,1,2,23,23,1,1
14,2,980,35,3,69,71,2,3,2,10,16,1,1
14,2,967,36,3,76,63,2,1,3,19,3,1,1
14,1,1047,37,3,83,82,1,2,1,22,22,1,1
14,1,698,38,3,80,79,1,2,1,21,21,1,1
14,1,763,39,3,66,65,1,3,2,9,9,1,1
14,2,845,40,3,70,89,2,1,2,16,36,1,1
14,2,1566,41,4,109,105,2,1,3,28,15,1,1
14,1,1073,42,4,101,102,1,2,3,14,14,1,1
14,2,1103,43,4,112,110,2,1,2,30,28,1,1
14,1,962,44,4,117,115,1,3,1,31,31,1,1
14,1,1382,45,4,97,98,1,1,2,7,7,1,1
14,2,690,46,4,106,93,2,1,3,25,1,1,1
14,1,743,47,4,104,108,2,2,3,15,25,1,1
14,1,1164,48,4,96,95,1,3,2,6,6,1,1
14,1,826,49,4,120,119,1,3,2,35,35,1,1
14,2,1028,50,4,92,112,2,2,1,1,30,1,1
14,2,1081,51,2,51,37,2,3,1,27,11,1,1
14,1,1074,52,2,41,42,1,2,3,17,17,1,1
14,1,1669,53,2,46,47,1,1,2,26,26,1,1
14,1,1075,54,2,32,33,1,2,3,5,5,1,1
14,2,882,55,2,37,36,2,1,3,11,8,1,1
14,1,944,56,2,45,43,1,3,1,20,20,1,1
14,2,1025,57,2,52,59,2,1,2,33,39,1,1
14,1,661,58,2,55,56,1,1,2,37,37,1,1
14,2,904,59,2,60,53,2,3,2,39,33,1,1
14,1,2113,60,2,35,49,2,2,1,8,27,1,1
14,2,928,61,3,70,80,2,1,2,16,21,1,1
14,1,674,62,3,86,87,1,2,3,23,23,1,1
14,2,778,63,3,69,83,2,3,2,10,22,1,1
14,2,1084,64,3,81,70,2,3,1,21,16,1,1
14,1,633,65,3,66,65,1,3,2,9,9,1,1
14,1,1428,66,3,77,67,2,2,1,19,10,1,1
14,1,1797,67,3,61,62,1,1,2,3,3,1,1
14,2,1023,68,3,83,78,2,2,3,22,19,1,1
14,1,560,69,3,73,75,1,1,3,18,18,1,1
14,1,713,70,3,88,90,1,1,3,36,36,1,1
14,1,1697,71,1,6,4,1,3,1,4,4,1,1
14,1,1328,72,1,10,12,1,1,3,13,13,1,1
14,1,1339,73,1,7,9,1,1,3,12,12,1,1
14,2,999,74,1,24,28,2,3,1,34,40,1,1
14,1,1583,75,1,16,27,2,1,3,29,38,1,1
14,2,895,76,1,25,14,2,1,2,38,24,1,1
14,2,953,77,1,30,17,2,3,2,40,29,1,1
14,1,943,78,1,2,3,1,2,3,2,2,1,1
14,2,774,79,1,20,19,1,2,1,32,32,1,1
14,2,1117,80,1,14,22,2,2,1,24,34,1,1
15,1,2035,1,4,109,110,1,1,2,28,28,1,1
15,2,1319,2,4,99,118,2,3,1,7,35,1,1
15,2,1149,3,4,93,95,2,3,2,1,6,1,1
15,2,1255,4,4,104,105,1,2,3,15,15,1,1
15,1,1619,5,4,113,114,1,2,3,30,30,1,1
15,1,1159,6,4,116,115,1,2,1,31,31,1,1
15,2,902,7,4,108,97,2,3,1,25,7,1,1
15,1,1269,8,4,100,102,1,1,3,14,14,1,1
15,2,980,9,4,118,107,2,1,2,35,25,1,1
15,2,1138,10,4,94,92,2,1,2,6,1,1,1
15,1,932,11,3,88,89,1,1,2,36,36,1,1
15,1,1351,12,3,61,63,1,1,3,3,3,1,1
15,2,1234,13,3,77,81,2,2,3,19,21,1,1
15,2,971,14,3,81,67,2,3,1,21,10,1,1
15,2,1026,15,3,74,64,2,2,1,18,9,1,1
15,1,973,16,3,82,83,1,1,2,22,22,1,1
15,1,1186,17,3,67,77,2,1,2,10,19,1,1
15,1,858,18,3,71,72,1,2,3,16,16,1,1
15,2,974,19,3,87,85,1,3,1,23,23,1,1
15,2,1026,20,3,66,74,2,3,2,9,18,1,1
15,2,1266,21,4,106,105,2,1,3,25,15,1,1
15,2,1100,22,4,117,118,2,3,1,31,35,1,1
15,1,1227,23,4,100,102,1,1,3,14,14,1,1
15,1,1374,24,4,92,91,1,2,1,1,1,1,1
15,2,1019,25,4,98,106,2,2,1,7,25,1,1
15,1,1154,26,4,114,113,1,3,2,30,30,1,1
15,2,1486,27,4,120,98,2,3,2,35,7,1,1
15,2,909,28,4,104,117,2,2,3,15,31,1,1
15,1,1589,29,4,94,96,1,1,3,6,6,1,1
15,1,1673,30,4,109,111,1,1,3,28,28,1,1
15,1,923,31,3,88,89,1,1,2,36,36,1,1
15,2,1201,32,3,63,70,2,3,1,3,16,1,1
15,1,998,33,3,64,66,1,1,3,9,9,1,1
15,2,992,34,3,83,81,2,2,3,22,21,1,1
15,1,786,35,3,86,87,1,2,3,23,23,1,1
15,2,1134,36,3,71,84,2,2,3,16,22,1,1
15,1,856,37,3,75,74,1,3,2,18,18,1,1
15,2,904,38,3,76,63,2,1,3,19,3,1,1
15,2,899,39,3,81,77,2,3,2,21,19,1,1
15,2,964,40,3,67,68,1,1,2,10,10,1,1
15,2,1042,41,2,47,31,2,2,1,26,5,1,1
15,1,911,42,2,38,37,1,2,1,11,11,1,1
15,2,1208,43,2,55,42,2,1,3,37,17,1,1
15,2,1139,44,2,40,56,2,1,2,17,37,1,1
15,2,1008,45,2,31,36,2,1,3,5,8,1,1
15,2,2469,46,2,60,59,1,3,2,39,39,1,1
15,2,1280,47,2,54,53,1,3,2,33,33,1,1
15,1,1540,48,2,35,46,2,2,1,8,26,1,1
15,2,1921,49,2,43,44,1,1,2,20,20,1,1
15,1,978,50,2,51,50,1,3,2,27,27,1,1
15,2,1353,52,1,18,16,1,3,1,29,29,1,1
15,2,907,53,1,29,9,2,2,3,40,12,1,1
15,1,1116,54,1,27,25,1,3,1,38,38,1,1
15,1,968,55,1,19,21,1,1,3,32,32,1,1
15,2,1463,56,1,12,5,2,3,2,13,4,1,1
15,1,813,57,1,2,1,1,2,1,2,2,1,1
15,2,1307,58,1,22,24,1,1,3,34,34,1,1
15,2,921,59,1,14,30,2,2,3,24,40,1,1
15,2,688,60,1,7,14,2,1,2,12,24,1,1
15,2,994,61,2,37,57,2,1,3,11,37,1,1
15,1,1576,62,2,32,31,1,2,1,5,5,1,1
15,1,1088,63,2,40,42,1,1,3,17,17,1,1
15,2,986,64,2,53,48,2,2,3,33,26,1,1
15,1,1158,65,2,48,49,2,3,1,26,27,1,1
15,2,790,66,2,55,54,2,1,3,37,33,1,1
15,1,1014,67,2,59,58,1,2,1,39,39,1,1
15,2,1028,68,2,51,37,2,3,1,27,11,1,1
15,1,1447,69,2,34,36,1,1,3,8,8,1,1
15,1,1010,70,2,45,43,1,3,1,20,20,1,1
15,1,829,71,1,1,2,1,1,2,2,2,1,1
15,1,1463,72,1,28,30,1,1,3,40,40,1,1
15,2,1770,73,1,8,4,2,2,1,12,4,1,1
15,1,1548,74,1,26,27,1,2,3,38,38,1,1
15,2,1089,75,1,10,15,2,1,3,13,24,1,1
15,2,1584,76,1,18,17,1,3,2,29,29,1,1
15,1,1307,77,1,20,21,1,2,3,32,32,1,1
15,2,1709,78,1,15,8,2,3,2,24,12,1,1
15,2,1141,79,1,4,23,2,1,2,4,34,1,1
15,2,1775,80,1,24,11,2,3,2,34,13,1,1
16,2,2221,4,2,32,51,2,2,3,5,27,1,1
16,2,1604,5,2,55,32,2,1,2,37,5,1,1
16,2,1993,6,2,47,36,2,2,3,26,8,1,1
16,1,1430,7,2,41,40,1,2,1,17,17,1,1
16,2,1693,8,2,34,48,2,1,3,8,26,1,1
16,1,1160,9,2,51,56,2,3,2,27,37,1,1
16,2,1712,10,2,58,60,1,1,3,39,39,1,1
16,1,1800,13,4,92,91,1,2,1,1,1,1,1
16,1,1919,14,4,103,104,1,1,2,15,15,1,1
16,1,2135,15,4,100,101,1,1,2,14,14,1,1
16,1,1370,17,4,119,115,2,2,1,35,31,1,1
16,2,1967,18,4,117,119,2,3,2,31,35,1,1
16,2,1813,19,4,108,107,1,3,2,25,25,1,1
16,2,1275,20,4,98,94,2,2,1,7,6,1,1
16,2,1502,21,1,19,29,2,1,2,32,40,1,1
16,1,1423,22,1,14,13,1,2,1,24,24,1,1
16,1,1687,23,1,7,9,1,1,3,12,12,1,1
16,2,1931,25,1,11,19,2,2,1,13,32,1,1
16,2,1607,26,1,29,18,2,2,3,40,29,1,1
16,1,1394,27,1,3,2,1,3,2,2,2,1,1
16,2,1482,28,1,25,27,1,1,3,38,38,1,1
16,1,1536,29,1,24,10,2,3,1,34,13,1,1
16,2,1314,30,1,18,22,2,3,1,29,34,1,1
16,2,1278,31,4,114,92,2,3,2,30,1,1,1
16,1,1522,32,4,111,110,1,3,2,28,28,1,1
16,1,2112,33,4,98,99,1,2,3,7,7,1,1
16,2,1156,34,4,94,116,2,1,2,6,31,1,1
16,1,1885,35,4,115,119,2,1,2,31,35,1,1
16,2,1412,36,4,119,96,2,2,3,35,6,1,1
16,1,1706,37,4,102,100,1,3,1,14,14,1,1
16,2,1560,38,4,104,103,1,2,1,15,15,1,1
16,2,1222,39,4,91,113,2,1,2,1,30,1,1
16,1,942,40,4,106,108,1,1,3,25,25,1,1
16,2,1543,41,3,71,87,2,2,3,16,23,1,1
16,2,1373,42,3,68,69,1,2,3,10,10,1,1
16,1,1309,43,3,75,73,1,3,1,18,18,1,1
16,2,1532,44,3,76,71,2,1,2,19,16,1,1
16,1,1508,45,3,82,83,1,1,2,22,22,1,1
16,2,2025,46,3,66,80,2,3,2,9,21,1,1
16,1,1090,47,3,88,89,1,1,2,36,36,1,1
16,2,1552,48,3,61,62,1,1,2,3,3,1,1
16,2,2056,49,3,80,66,2,2,3,21,9,1,1
16,1,1378,50,3,87,76,2,3,1,23,19,1,1
16,2,1551,51,1,30,28,1,3,1,40,40,1,1
16,1,2074,52,1,27,2,2,3,2,38,2,1,1
16,1,1421,53,1,17,16,1,2,1,29,29,1,1
16,2,1088,54,1,1,11,2,1,2,2,13,1,1
16,2,1477,55,1,7,26,2,1,2,12,38,1,1
16,2,1219,56,1,12,4,2,3,1,13,4,1,1
16,1,1238,57,1,14,15,1,2,3,24,24,1,1
16,1,1069,58,1,22,24,1,1,3,34,34,1,1
16,1,1429,59,1,20,19,1,2,1,32,32,1,1
16,2,1135,60,1,4,9,2,1,3,4,12,1,1
16,2,1176,61,3,63,62,1,3,2,3,3,1,1
16,1,1098,62,3,83,82,1,2,1,22,22,1,1
16,2,1298,63,3,88,74,2,1,2,36,18,1,1
16,2,1491,64,3,74,64,2,2,1,18,9,1,1
16,2,1534,65,3,67,90,2,1,3,10,36,1,1
16,1,1169,66,3,72,71,1,3,2,16,16,1,1
16,2,1598,67,3,64,78,2,1,3,9,19,1,1
16,1,868,68,3,81,80,1,3,2,21,21,1,1
16,1,1353,69,3,86,87,1,2,3,23,23,1,1
16,2,1916,70,3,76,68,2,1,2,19,10,1,1
16,2,1547,71,2,40,41,1,1,2,17,17,1,1
16,1,1995,72,2,60,47,2,3,2,39,26,1,1
16,2,1356,73,2,47,55,2,2,1,26,37,1,1
16,1,1932,74,2,36,52,2,3,1,8,33,1,1
16,1,1701,75,2,55,35,2,1,2,37,8,1,1
16,1,1664,76,2,51,49,1,3,1,27,27,1,1
16,1,1232,77,2,53,60,2,2,3,33,39,1,1
16,2,1417,78,2,43,44,1,1,2,20,20,1,1
16,1,1445,79,2,37,39,1,1,3,11,11,1,1
16,1,1680,80,2,32,31,1,2,1,5,5,1,1
18,1,1893,3,1,30,22,2,3,1,40,34,1,1
18,2,1600,4,1,3,29,2,3,2,2,40,1,1
18,1,1446,5,1,11,12,1,2,3,13,13,1,1
18,2,1586,6,1,20,27,2,2,3,32,38,1,1
18,1,1231,7,1,14,15,1,2,3,24,24,1,1
18,2,1552,8,1,27,1,2,3,1,38,2,1,1
18,1,1471,9,1,4,5,1,1,2,4,4,1,1
18,2,1279,10,1,22,20,2,1,2,34,32,1,1
18,2,1725,11,2,53,45,2,2,3,33,20,1,1
18,1,1112,12,2,41,40,1,2,1,17,17,1,1
18,1,1007,13,2,36,35,1,3,2,8,8,1,1
18,1,1123,14,2,55,56,1,1,2,37,37,1,1
18,2,2132,15,2,32,54,2,2,3,5,33,1,1
18,2,2191,16,2,39,49,2,3,1,11,27,1,1
18,1,1334,17,2,46,48,1,1,3,26,26,1,1
18,2,1195,18,2,45,37,2,3,1,20,11,1,1
18,1,1484,19,2,58,60,1,1,3,39,39,1,1
18,2,1836,20,2,49,33,2,1,3,27,5,1,1
18,1,1486,21,3,61,62,1,1,2,3,3,1,1
18,2,1255,22,3,86,76,2,2,1,23,19,1,1
18,2,1173,23,3,81,85,2,3,1,21,23,1,1
18,1,2011,24,3,84,82,1,3,1,22,22,1,1
18,1,853,25,3,89,88,1,2,1,36,36,1,1
18,1,1554,26,3,67,68,1,1,2,10,10,1,1
18,2,1015,27,3,77,81,2,2,3,19,21,1,1
18,2,2169,28,3,73,71,2,1,2,18,16,1,1
18,2,1386,29,3,72,74,2,3,2,16,18,1,1
18,1,842,30,3,64,65,1,1,2,9,9,1,1
18,1,1329,31,4,111,110,1,3,2,28,28,1,1
18,1,1730,32,4,115,120,2,1,3,31,35,1,1
18,2,1260,33,4,118,95,2,1,2,35,6,1,1
18,1,1356,34,4,99,98,1,3,2,7,7,1,1
18,1,1177,35,4,102,100,1,3,1,14,14,1,1
18,1,826,36,4,107,108,1,2,3,25,25,1,1
18,2,1056,37,4,104,93,2,2,3,15,1,1,1
18,2,1310,38,4,91,105,2,1,3,1,15,1,1
18,1,1415,39,4,113,114,1,2,3,30,30,1,1
18,2,1016,40,4,94,117,2,1,3,6,31,1,1
18,2,1319,41,3,87,61,2,3,1,23,3,1,1
18,1,1130,42,3,80,79,1,2,1,21,21,1,1
18,1,827,43,3,64,65,1,1,2,9,9,1,1
18,1,1476,44,3,83,84,1,2,3,22,22,1,1
18,1,1183,45,3,67,69,1,1,3,10,10,1,1
18,1,773,46,3,90,88,1,3,1,36,36,1,1
18,2,916,47,3,61,74,2,1,2,3,18,1,1
18,2,1707,48,3,71,78,2,2,3,16,19,1,1
18,2,1825,49,3,78,71,2,3,2,19,16,1,1
18,2,1081,50,3,73,87,2,1,3,18,23,1,1
18,1,865,51,1,23,22,1,2,1,34,34,1,1
18,1,1186,52,1,14,15,1,2,3,24,24,1,1
18,1,2103,53,1,19,30,2,1,3,32,40,1,1
18,2,1179,54,1,30,10,2,3,1,40,13,1,1
18,1,954,55,1,1,3,1,1,3,2,2,1,1
18,1,1604,56,1,8,7,1,2,1,12,12,1,1
18,2,1606,59,1,10,20,2,1,2,13,32,1,1
18,1,1655,60,1,18,16,1,3,1,29,29,1,1
18,1,1447,61,4,110,109,1,2,1,28,28,1,1
18,2,1122,62,4,94,119,2,1,2,6,35,1,1
18,1,852,63,4,105,104,1,3,2,15,15,1,1
18,1,932,64,4,116,117,1,2,3,31,31,1,1
18,1,674,65,4,106,107,1,1,2,25,25,1,1
18,2,1600,66,4,114,95,2,3,2,30,6,1,1
18,2,1424,67,4,118,93,2,1,3,35,1,1,1
18,1,805,68,4,93,101,2,3,2,1,14,1,1
18,1,1130,69,4,97,99,1,1,3,7,7,1,1
18,2,1302,70,4,101,114,2,2,3,14,30,1,1
18,1,870,71,2,51,50,1,3,2,27,27,1,1
18,1,968,72,2,42,40,1,3,1,17,17,1,1
18,1,1330,73,2,54,52,1,3,1,33,33,1,1
18,2,2284,74,2,34,45,2,1,3,8,20,1,1
18,2,1277,75,2,46,39,2,1,3,26,11,1,1
18,2,1333,76,2,31,47,2,1,2,5,26,1,1
18,1,785,77,2,37,33,2,1,3,11,5,1,1
18,1,858,78,2,59,60,1,2,3,39,39,1,1
18,1,933,79,2,56,55,1,2,1,37,37,1,1
18,2,1265,80,2,44,34,2,2,1,20,8,1,1
19,2,2467,1,2,53,58,2,2,1,33,39,1,1
19,1,1429,2,2,42,41,1,3,2,17,17,1,1
19,1,1340,3,2,39,37,1,3,1,11,11,1,1
19,1,2101,4,2,56,55,1,2,1,37,37,1,1
19,2,1886,5,2,43,50,2,1,2,20,27,1,1
19,2,1547,6,2,49,36,2,1,3,27,8,1,1
19,2,1121,7,2,36,44,2,3,2,8,20,1,1
19,1,1986,8,2,46,48,1,1,3,26,26,1,1
19,2,985,9,2,58,53,2,1,2,39,33,1,1
19,1,1823,10,2,32,31,1,2,1,5,5,1,1
19,2,1509,11,3,79,68,2,1,2,21,10,1,1
19,1,1912,12,3,64,66,1,1,3,9,9,1,1
19,2,1917,13,3,78,76,1,3,1,19,19,1,1
19,2,2049,14,3,61,62,1,1,2,3,3,1,1
19,2,1596,15,3,74,85,2,2,1,18,23,1,1
19,2,1625,16,3,69,80,2,3,2,10,21,1,1
19,1,1692,17,3,70,71,1,1,2,16,16,1,1
19,2,1335,18,3,84,74,2,3,2,22,18,1,1
19,2,1646,19,3,86,84,2,2,3,23,22,1,1
19,1,1318,20,3,89,88,1,2,1,36,36,1,1
19,1,1863,21,4,102,100,1,3,1,14,14,1,1
19,2,1279,22,4,117,104,2,3,2,31,15,1,1
19,1,1614,23,4,95,94,1,2,1,6,6,1,1
19,1,1624,24,4,98,99,1,2,3,7,7,1,1
19,2,1299,25,4,111,119,2,3,2,28,35,1,1
19,1,1688,26,4,112,111,2,1,3,30,28,1,1
19,2,1604,27,4,104,114,2,2,3,15,30,1,1
19,1,1658,28,4,106,108,1,1,3,25,25,1,1
19,2,1259,29,4,118,116,2,1,2,35,31,1,1
19,1,1098,30,4,91,93,1,1,3,1,1,1,1
19,1,1244,31,3,79,81,1,1,3,21,21,1,1
19,2,2003,32,3,90,68,2,3,2,36,10,1,1
19,2,976,33,3,67,87,2,1,3,10,23,1,1
19,1,1111,34,3,85,90,2,1,3,23,36,1,1
19,1,1450,35,3,73,74,1,1,2,18,18,1,1
19,2,1233,36,3,65,70,2,2,1,9,16,1,1
19,2,1139,37,3,71,64,2,2,1,16,9,1,1
19,1,1419,38,3,83,82,1,2,1,22,22,1,1
19,2,1883,39,3,78,76,1,3,1,19,19,1,1
19,1,1759,40,3,63,62,1,3,2,3,3,1,1
19,1,1757,42,2,32,33,1,2,3,5,5,1,1
19,1,1766,43,2,52,53,1,1,2,33,33,1,1
19,1,1697,44,2,41,40,1,2,1,17,17,1,1
19,1,1404,45,2,46,48,1,1,3,26,26,1,1
19,2,1139,46,2,39,58,2,3,1,11,39,1,1
19,2,929,49,2,36,43,2,3,1,8,20,1,1
19,2,1598,50,2,59,55,2,2,1,39,37,1,1
19,2,1464,51,1,13,30,2,1,3,24,40,1,1
19,1,1188,52,1,3,1,1,3,1,2,2,1,1
19,2,924,53,1,9,19,2,3,1,12,32,1,1
19,2,1307,54,1,25,27,1,1,3,38,38,1,1
19,2,1705,55,1,16,18,1,1,3,29,29,1,1
19,2,2078,56,1,29,22,2,2,1,40,34,1,1
19,1,1813,57,1,10,12,1,1,3,13,13,1,1
19,2,1874,58,1,24,8,2,3,2,34,12,1,1
19,2,1083,59,1,20,13,2,2,1,32,24,1,1
19,1,1036,60,1,5,6,1,2,3,4,4,1,1
19,1,1469,61,4,100,92,2,1,2,14,1,1,1
19,2,927,62,4,117,100,2,3,1,31,14,1,1
19,2,945,63,4,94,108,2,1,3,6,25,1,1
19,2,1096,64,4,107,94,2,2,1,25,6,1,1
19,2,1430,65,4,113,112,1,2,1,30,30,1,1
19,1,915,66,4,105,103,1,3,1,15,15,1,1
19,1,1626,67,4,97,98,1,1,2,7,7,1,1
19,1,1679,68,4,119,118,1,2,1,35,35,1,1
19,2,998,69,4,91,117,2,1,3,1,31,1,1
19,2,2472,70,4,111,110,1,3,2,28,28,1,1
19,2,810,71,1,24,13,2,3,1,34,24,1,1
19,1,1567,72,1,16,17,1,1,2,29,29,1,1
19,1,2168,73,1,11,12,1,2,3,13,13,1,1
19,1,883,74,1,3,2,1,3,2,2,2,1,1
19,2,862,75,1,25,26,1,1,2,38,38,1,1
19,2,831,76,1,15,8,2,3,2,24,12,1,1
19,2,1562,77,1,19,23,2,1,2,32,34,1,1
19,1,1970,78,1,29,30,1,2,3,40,40,1,1
19,2,1073,79,1,5,19,2,2,1,4,32,1,1
19,2,1073,80,1,7,5,2,1,2,12,4,1,1
20,1,1872,1,1,29,28,1,2,1,40,40,1,1
20,1,1687,2,1,8,7,1,2,1,12,12,1,1
20,2,1641,3,1,21,20,1,3,2,32,32,1,1
20,2,1391,4,1,25,18,2,1,3,38,29,1,1
20,2,1324,5,1,10,12,1,1,3,13,13,1,1
20,2,1653,6,1,6,25,2,3,1,4,38,1,1
20,2,962,7,1,22,15,2,1,3,34,24,1,1
20,2,1002,8,1,14,4,2,2,1,24,4,1,1
20,1,855,9,1,3,1,1,3,1,2,2,1,1
20,1,2148,10,1,16,24,2,1,3,29,34,1,1
20,2,775,11,3,79,66,2,1,3,21,9,1,1
20,2,1428,12,3,66,86,2,3,2,9,23,1,1
20,1,1136,13,3,86,72,2,2,3,23,16,1,1
20,1,854,14,3,73,80,2,1,2,18,21,1,1
20,1,835,15,3,62,63,1,2,3,3,3,1,1
20,2,1272,16,3,78,76,1,3,1,19,19,1,1
20,2,1006,17,3,72,74,2,3,2,16,18,1,1
20,1,1100,18,3,89,90,1,2,3,36,36,1,1
20,1,1290,19,3,82,84,1,1,3,22,22,1,1
20,1,1423,20,3,67,69,1,1,3,10,10,1,1
20,1,1329,21,4,112,114,1,1,3,30,30,1,1
20,2,1159,22,4,93,104,2,3,2,1,15,1,1
20,2,824,23,4,106,101,2,1,2,25,14,1,1
20,2,1722,24,4,99,91,2,3,1,7,1,1,1
20,1,779,25,4,119,120,1,2,3,35,35,1,1
20,1,1090,26,4,95,96,1,2,3,6,6,1,1
20,2,816,27,4,100,107,2,1,2,14,25,1,1
20,1,1402,28,4,110,109,1,2,1,28,28,1,1
20,2,1372,29,4,103,98,2,1,2,15,7,1,1
20,1,837,30,4,117,115,1,3,1,31,31,1,1
20,2,750,31,3,63,80,2,3,2,3,21,1,1
20,2,1038,32,3,89,76,2,2,1,36,19,1,1
20,1,1258,33,3,70,71,1,1,2,16,16,1,1
20,1,1055,34,3,82,83,1,1,2,22,22,1,1
20,1,680,35,3,75,74,1,3,2,18,18,1,1
20,2,995,36,3,67,89,2,1,2,10,36,1,1
20,2,866,37,3,80,63,2,2,3,21,3,1,1
20,2,1202,38,3,78,67,2,3,1,19,10,1,1
20,1,642,39,3,86,87,1,2,3,23,23,1,1
20,1,820,40,3,64,65,1,1,2,9,9,1,1
20,1,1245,41,2,54,53,1,3,2,33,33,1,1
20,2,1031,42,2,31,38,2,1,2,5,11,1,1
20,2,962,43,2,37,60,2,1,3,11,39,1,1
20,1,953,44,2,44,43,1,2,1,20,20,1,1
20,1,1104,45,2,49,50,1,1,2,27,27,1,1
20,2,1052,46,2,59,33,2,2,3,39,5,1,1
20,1,1207,47,2,48,47,1,3,2,26,26,1,1
20,2,1299,48,2,41,34,2,2,1,17,8,1,1
20,2,1430,49,2,36,41,2,3,2,8,17,1,1
20,1,1000,50,2,55,57,1,1,3,37,37,1,1
20,1,1011,51,4,92,91,1,2,1,1,1,1,1
20,2,1400,52,4,114,116,2,3,2,30,31,1,1
20,2,1186,53,4,102,113,2,3,2,14,30,1,1
20,2,1546,54,4,97,102,2,1,3,7,14,1,1
20,1,994,55,4,118,120,1,1,3,35,35,1,1
20,1,1095,56,4,115,110,2,1,2,31,28,1,1
20,1,846,57,4,104,105,1,2,3,15,15,1,1
20,1,950,58,4,110,97,2,2,1,28,7,1,1
20,1,970,59,4,106,108,1,1,3,25,25,1,1
20,1,1181,60,4,96,94,1,3,1,6,6,1,1
20,1,906,61,2,35,36,1,2,3,8,8,1,1
20,1,1484,62,2,33,50,2,3,2,5,27,1,1
20,1,758,63,2,55,57,1,1,3,37,37,1,1
20,2,2002,64,2,46,47,1,1,2,26,26,1,1
20,1,1253,65,2,42,41,1,3,2,17,17,1,1
20,2,1503,66,2,49,59,2,1,2,27,39,1,1
20,1,1201,67,2,52,53,1,1,2,33,33,1,1
20,2,1308,68,2,59,31,2,2,1,39,5,1,1
20,2,929,69,2,39,44,2,3,2,11,20,1,1
20,2,1096,70,2,44,37,2,2,1,20,11,1,1
20,1,1472,71,1,19,20,1,1,2,32,32,1,1
20,2,1366,72,1,11,1,2,2,1,13,2,1,1
20,1,1490,73,1,30,28,1,3,1,40,40,1,1
20,1,1600,74,1,26,27,1,2,3,38,38,1,1
20,2,861,75,1,15,4,2,3,1,24,4,1,1
20,1,876,76,1,22,23,1,1,2,34,34,1,1
20,2,1012,77,1,17,13,2,2,1,29,24,1,1
20,1,1354,78,1,7,8,1,1,2,12,12,1,1
20,2,1298,79,1,4,11,2,1,2,4,13,1,1
20,2,1290,80,1,3,16,2,3,1,2,29,1,1
